date,minute,MatchID,x,y,xG,result,team,Home_Away,player,player_assisted,Shot type
2024-01-20 17:30:00,47,23219,0.925,0.7069999694824218,0.045141372829675674,BlockedShot,Bayer Leverkusen,a,Patrik Schick,,LeftFoot
2024-01-20 17:30:00,52,23219,0.9080000305175782,0.6819999694824219,0.05998285859823227,MissedShots,Bayer Leverkusen,a,Patrik Schick,Florian Wirtz,LeftFoot
2024-01-20 17:30:00,54,23219,0.9119999694824219,0.605,0.10552535206079483,SavedShot,Bayer Leverkusen,a,Florian Wirtz,Exequiel Palacios,RightFoot
2024-01-20 17:30:00,62,23219,0.9740000152587891,0.46599998474121096,0.5455455183982849,Goal,Bayer Leverkusen,a,Jonathan Tah,Jonas Hofmann,Head
2024-01-20 17:30:00,67,23219,0.815,0.6029999923706054,0.04249083995819092,MissedShots,Bayer Leverkusen,a,Florian Wirtz,Patrik Schick,RightFoot
2024-01-20 17:30:00,68,23219,0.735999984741211,0.544000015258789,0.012324899435043335,BlockedShot,Bayer Leverkusen,a,Álex Grimaldo,,LeftFoot
2024-01-20 17:30:00,72,23219,0.85,0.6669999694824219,0.044980086386203766,MissedShots,Bayer Leverkusen,a,Álex Grimaldo,Florian Wirtz,LeftFoot
2024-01-20 17:30:00,79,23219,0.9490000152587891,0.610999984741211,0.04931615665555,MissedShots,Bayer Leverkusen,a,Piero Hincapié,Álex Grimaldo,Head
2024-01-20 17:30:00,82,23219,0.874000015258789,0.5870000076293945,0.06667249649763107,BlockedShot,Bayer Leverkusen,a,Piero Hincapié,,LeftFoot
2024-01-20 17:30:00,82,23219,0.8530000305175781,0.6379999923706055,0.03837910667061806,SavedShot,Bayer Leverkusen,a,Piero Hincapié,Jonathan Tah,LeftFoot
2024-01-20 17:30:00,84,23219,0.894000015258789,0.5220000076293946,0.03138880059123039,MissedShots,Bayer Leverkusen,a,Josip Stanisic,Jonas Hofmann,Head
2024-01-20 17:30:00,90,23219,0.970999984741211,0.544000015258789,0.4938141405582428,Goal,Bayer Leverkusen,a,Piero Hincapié,Álex Grimaldo,LeftFoot
2024-01-27 17:30:00,4,23229,0.8380000305175781,0.24700000762939453,0.026315663009881973,SavedShot,Bayer Leverkusen,h,Nadiem Amiri,Robert Andrich,RightFoot
2024-01-27 17:30:00,7,23229,0.8,0.40900001525878904,0.037407562136650085,BlockedShot,Bayer Leverkusen,h,Patrik Schick,Florian Wirtz,LeftFoot
2024-01-27 17:30:00,11,23229,0.740999984741211,0.38099998474121094,0.018185315653681755,BlockedShot,Bayer Leverkusen,h,Josip Stanisic,Granit Xhaka,RightFoot
2024-01-27 17:30:00,17,23229,0.8680000305175781,0.6730000305175782,0.061382997781038284,SavedShot,Bayer Leverkusen,h,Jonas Hofmann,Piero Hincapié,RightFoot
2024-01-27 17:30:00,18,23229,0.754000015258789,0.34200000762939453,0.017228007316589355,MissedShots,Bayer Leverkusen,h,Florian Wirtz,Robert Andrich,RightFoot
2024-01-27 17:30:00,23,23229,0.9169999694824219,0.4829999923706055,0.5119407176971436,SavedShot,Bayer Leverkusen,h,Florian Wirtz,Patrik Schick,RightFoot
2024-01-27 17:30:00,23,23229,0.9109999847412109,0.5279999923706055,0.09068053215742111,SavedShot,Bayer Leverkusen,h,Josip Stanisic,Álex Grimaldo,Head
2024-01-27 17:30:00,24,23229,0.775,0.33099998474121095,0.02394114062190056,BlockedShot,Bayer Leverkusen,h,Florian Wirtz,Granit Xhaka,RightFoot
2024-01-27 17:30:00,24,23229,0.840999984741211,0.5170000076293946,0.08396220207214355,MissedShots,Bayer Leverkusen,h,Patrik Schick,Florian Wirtz,LeftFoot
2024-01-27 17:30:00,36,23229,0.8719999694824219,0.7140000152587891,0.038467634469270706,SavedShot,Bayer Leverkusen,h,Florian Wirtz,Nadiem Amiri,RightFoot
2024-01-27 17:30:00,39,23229,0.759000015258789,0.5559999847412109,0.025500977411866188,MissedShots,Bayer Leverkusen,h,Álex Grimaldo,Jonas Hofmann,LeftFoot
2024-01-27 17:30:00,45,23229,0.8209999847412109,0.5209999847412109,0.071268230676651,SavedShot,Bayer Leverkusen,h,Jonas Hofmann,Álex Grimaldo,RightFoot
2024-01-27 17:30:00,53,23229,0.9119999694824219,0.47200000762939454,0.11027012020349503,MissedShots,Bayer Leverkusen,h,Jonas Hofmann,Jeremie Frimpong,LeftFoot
2024-01-27 17:30:00,54,23229,0.7369999694824219,0.600999984741211,0.017226630821824074,SavedShot,Bayer Leverkusen,h,Nadiem Amiri,Jonas Hofmann,RightFoot
2024-01-27 17:30:00,56,23229,0.88,0.6070000076293945,0.5285888910293579,MissedShots,Bayer Leverkusen,h,Jeremie Frimpong,Florian Wirtz,LeftFoot
2024-01-27 17:30:00,57,23229,0.8119999694824219,0.6170000076293946,0.045034054666757584,BlockedShot,Bayer Leverkusen,h,Jonas Hofmann,Álex Grimaldo,RightFoot
2024-01-27 17:30:00,59,23229,0.865999984741211,0.5740000152587891,0.09977327287197113,MissedShots,Bayer Leverkusen,h,Álex Grimaldo,Jeremie Frimpong,LeftFoot
2024-01-27 17:30:00,64,23229,0.715,0.3820000076293945,0.01158189121633768,BlockedShot,Bayer Leverkusen,h,Granit Xhaka,,LeftFoot
2024-01-27 17:30:00,68,23229,0.8969999694824219,0.385,0.15906979143619537,BlockedShot,Bayer Leverkusen,h,Jonas Hofmann,Patrik Schick,LeftFoot
2024-01-27 17:30:00,68,23229,0.8590000152587891,0.6930000305175781,0.039772745221853256,BlockedShot,Bayer Leverkusen,h,Nathan Tella,Florian Wirtz,RightFoot
2024-01-27 17:30:00,71,23229,0.7609999847412109,0.68,0.020212769508361816,BlockedShot,Bayer Leverkusen,h,Álex Grimaldo,Jonas Hofmann,LeftFoot
2024-01-27 17:30:00,78,23229,0.7809999847412109,0.3220000076293945,0.01834980584681034,MissedShots,Bayer Leverkusen,h,Josip Stanisic,,RightFoot
2024-01-27 17:30:00,83,23229,0.879000015258789,0.34700000762939454,0.03388986736536026,MissedShots,Bayer Leverkusen,h,Jeremie Frimpong,Florian Wirtz,RightFoot
2024-01-27 17:30:00,88,23229,0.9519999694824218,0.495,0.4876503348350525,MissedShots,Bayer Leverkusen,h,Patrik Schick,Florian Wirtz,Head
2024-01-27 17:30:00,91,23229,0.89,0.43400001525878906,0.08422751724720001,BlockedShot,Bayer Leverkusen,h,Adam Hlozek,Patrik Schick,RightFoot
2024-01-27 17:30:00,91,23229,0.9519999694824218,0.4879999923706055,0.6426774263381958,SavedShot,Bayer Leverkusen,h,Nathan Tella,,RightFoot
2024-01-27 17:30:00,93,23229,0.9109999847412109,0.47700000762939454,0.05309735983610153,SavedShot,Bayer Leverkusen,h,Adam Hlozek,Nathan Tella,Head
2024-01-27 17:30:00,94,23229,0.7769999694824219,0.39099998474121095,0.02470816858112812,MissedShots,Bayer Leverkusen,h,Robert Andrich,,RightFoot
2024-01-27 17:30:00,21,23229,0.9059999847412109,0.6419999694824219,0.09429790079593658,SavedShot,Borussia M.Gladbach,a,Luca Netz,Florian Neuhaus,RightFoot
2024-01-27 17:30:00,26,23229,0.8390000152587891,0.6419999694824219,0.07436628639698029,SavedShot,Borussia M.Gladbach,a,Florian Neuhaus,Jordan Siebatcheu,LeftFoot
2024-01-27 17:30:00,28,23229,0.8530000305175781,0.51,0.09758688509464264,BlockedShot,Borussia M.Gladbach,a,Robin Hack,Florian Neuhaus,RightFoot
2024-01-27 17:30:00,31,23229,0.7230000305175781,0.55,0.012612848542630672,SavedShot,Borussia M.Gladbach,a,Kouadio Kone,,RightFoot
2024-02-03 14:30:00,0,23244,0.879000015258789,0.765,0.052065130323171616,MissedShots,Darmstadt,h,Gerrit Holtmann,Oscar Vilhelmsson,LeftFoot
2024-02-03 14:30:00,19,23244,0.8959999847412109,0.5359999847412109,0.05596853792667389,SavedShot,Darmstadt,h,Christoph Zimmermann,Fabian Holland,Head
2024-02-03 14:30:00,23,23244,0.8269999694824218,0.519000015258789,0.06599321216344833,SavedShot,Darmstadt,h,Luca Pfeiffer,Emir Karic,RightFoot
2024-02-03 14:30:00,27,23244,0.8419999694824218,0.3039999961853027,0.03674764931201935,MissedShots,Darmstadt,h,Luca Pfeiffer,Tim Skarke,RightFoot
2024-02-03 14:30:00,27,23244,0.8619999694824219,0.524000015258789,0.08334314078092575,SavedShot,Darmstadt,h,Oscar Vilhelmsson,Luca Pfeiffer,RightFoot
2024-02-03 14:30:00,38,23244,0.9,0.4590000152587891,0.060676850378513336,SavedShot,Darmstadt,h,Emir Karic,Tim Skarke,Head
2024-02-03 14:30:00,45,23244,0.8530000305175781,0.5870000076293945,0.07249166071414948,SavedShot,Darmstadt,h,Luca Pfeiffer,Emir Karic,RightFoot
2024-02-03 14:30:00,75,23244,0.7519999694824219,0.7169999694824218,0.008554593659937382,SavedShot,Darmstadt,h,Emir Karic,,RightFoot
2024-02-03 14:30:00,15,23244,0.8690000152587891,0.5779999923706055,0.09844446927309036,MissedShots,Bayer Leverkusen,a,Adam Hlozek,Florian Wirtz,LeftFoot
2024-02-03 14:30:00,17,23244,0.905,0.2620000076293945,0.03676888719201088,BlockedShot,Bayer Leverkusen,a,Nathan Tella,Borja Iglesias,RightFoot
2024-02-03 14:30:00,24,23244,0.7869999694824219,0.31,0.021239399909973145,BlockedShot,Bayer Leverkusen,a,Robert Andrich,Nathan Tella,RightFoot
2024-02-03 14:30:00,31,23244,0.7569999694824219,0.63,0.02159271389245987,SavedShot,Bayer Leverkusen,a,Piero Hincapié,Granit Xhaka,LeftFoot
2024-02-03 14:30:00,32,23244,0.9309999847412109,0.45799999237060546,0.3955327868461609,Goal,Bayer Leverkusen,a,Nathan Tella,Álex Grimaldo,Head
2024-02-03 14:30:00,40,23244,0.9209999847412109,0.44599998474121094,0.5029415488243103,SavedShot,Bayer Leverkusen,a,Borja Iglesias,Granit Xhaka,RightFoot
2024-02-03 14:30:00,41,23244,0.7909999847412109,0.539000015258789,0.055017948150634766,SavedShot,Bayer Leverkusen,a,Robert Andrich,,RightFoot
2024-02-03 14:30:00,42,23244,0.9180000305175782,0.5970000076293945,0.04280760884284973,BlockedShot,Bayer Leverkusen,a,Josip Stanisic,Álex Grimaldo,Head
2024-02-03 14:30:00,42,23244,0.8590000152587891,0.5420000076293945,0.07609710097312927,MissedShots,Bayer Leverkusen,a,Adam Hlozek,,LeftFoot
2024-02-03 14:30:00,44,23244,0.8159999847412109,0.46,0.07196054607629776,SavedShot,Bayer Leverkusen,a,Florian Wirtz,,RightFoot
2024-02-03 14:30:00,49,23244,0.9080000305175782,0.44799999237060545,0.04080478101968765,BlockedShot,Bayer Leverkusen,a,Jonathan Tah,Álex Grimaldo,Head
2024-02-03 14:30:00,51,23244,0.919000015258789,0.3079999923706055,0.07337339222431183,Goal,Bayer Leverkusen,a,Nathan Tella,Florian Wirtz,RightFoot
2024-02-03 14:30:00,58,23244,0.8619999694824219,0.3370000076293945,0.07786807417869568,BlockedShot,Bayer Leverkusen,a,Nathan Tella,Florian Wirtz,LeftFoot
2024-02-03 14:30:00,62,23244,0.7780000305175782,0.485,0.04035978764295578,BlockedShot,Bayer Leverkusen,a,Borja Iglesias,Adam Hlozek,RightFoot
2024-02-03 14:30:00,64,23244,0.764000015258789,0.34,0.025124261155724525,BlockedShot,Bayer Leverkusen,a,Josip Stanisic,Granit Xhaka,RightFoot
2024-02-03 14:30:00,65,23244,0.7090000152587891,0.32099998474121094,0.012142964638769627,MissedShots,Bayer Leverkusen,a,Nathan Tella,,RightFoot
2024-02-03 14:30:00,72,23244,0.8809999847412109,0.5620000076293945,0.13193829357624054,BlockedShot,Bayer Leverkusen,a,Adam Hlozek,Álex Grimaldo,RightFoot
2024-02-03 14:30:00,74,23244,0.8019999694824219,0.3609999847412109,0.037693969905376434,ShotOnPost,Bayer Leverkusen,a,Florian Wirtz,Adam Hlozek,RightFoot
2024-02-03 14:30:00,75,23244,0.86,0.534000015258789,0.12831972539424896,BlockedShot,Bayer Leverkusen,a,Adam Hlozek,Nathan Tella,RightFoot
2024-02-03 14:30:00,92,23244,0.8690000152587891,0.355,0.2952946126461029,SavedShot,Bayer Leverkusen,a,Borja Iglesias,Josip Stanisic,RightFoot
2024-02-10 17:30:00,10,23250,0.8009999847412109,0.649000015258789,0.03884190320968628,SavedShot,Bayer Leverkusen,h,Amine Adli,Nathan Tella,LeftFoot
2024-02-10 17:30:00,17,23250,0.9330000305175781,0.395,0.3000909984111786,Goal,Bayer Leverkusen,h,Josip Stanisic,Robert Andrich,RightFoot
2024-02-10 17:30:00,22,23250,0.9059999847412109,0.37,0.08182767778635025,SavedShot,Bayer Leverkusen,h,Nathan Tella,Piero Hincapié,RightFoot
2024-02-10 17:30:00,22,23250,0.8440000152587891,0.40299999237060546,0.06990207731723785,BlockedShot,Bayer Leverkusen,h,Florian Wirtz,,RightFoot
2024-02-10 17:30:00,22,23250,0.9209999847412109,0.5459999847412109,0.0395226888358593,SavedShot,Bayer Leverkusen,h,Jonathan Tah,Álex Grimaldo,Head
2024-02-10 17:30:00,23,23250,0.9440000152587891,0.575999984741211,0.0952974408864975,BlockedShot,Bayer Leverkusen,h,Robert Andrich,Álex Grimaldo,Head
2024-02-10 17:30:00,36,23250,0.745999984741211,0.4329999923706055,0.010445646941661835,MissedShots,Bayer Leverkusen,h,Granit Xhaka,,RightFoot
2024-02-10 17:30:00,36,23250,0.9019999694824219,0.4829999923706055,0.04233183339238167,SavedShot,Bayer Leverkusen,h,Amine Adli,Edmond Tapsoba,Head
2024-02-10 17:30:00,40,23250,0.7519999694824219,0.624000015258789,0.025716423988342285,MissedShots,Bayer Leverkusen,h,Piero Hincapié,Granit Xhaka,LeftFoot
2024-02-10 17:30:00,49,23250,0.9430000305175781,0.664000015258789,0.269828736782074,Goal,Bayer Leverkusen,h,Álex Grimaldo,Nathan Tella,LeftFoot
2024-02-10 17:30:00,58,23250,0.8859999847412109,0.24799999237060547,0.04971901327371597,SavedShot,Bayer Leverkusen,h,Nathan Tella,Florian Wirtz,RightFoot
2024-02-10 17:30:00,72,23250,0.92,0.34400001525878904,0.08168184757232666,MissedShots,Bayer Leverkusen,h,Jeremie Frimpong,,RightFoot
2024-02-10 17:30:00,87,23250,0.8930000305175781,0.36,0.11438047140836716,BlockedShot,Bayer Leverkusen,h,Jeremie Frimpong,,RightFoot
2024-02-10 17:30:00,94,23250,0.725999984741211,0.09699999809265136,0.01606268435716629,Goal,Bayer Leverkusen,h,Jeremie Frimpong,Edmond Tapsoba,RightFoot
2024-02-10 17:30:00,12,23250,0.8030000305175782,0.425,0.0461544543504715,MissedShots,Bayern Munich,a,Leon Goretzka,Leroy Sané,RightFoot
2024-02-10 17:30:00,26,23250,0.8140000152587891,0.27399999618530274,0.024017108604311943,SavedShot,Bayern Munich,a,Noussair Mazraoui,Aleksandar Pavlovic,LeftFoot
2024-02-10 17:30:00,42,23250,0.9180000305175782,0.34099998474121096,0.05833599716424942,MissedShots,Bayern Munich,a,Leroy Sané,Noussair Mazraoui,LeftFoot
2024-02-10 17:30:00,51,23250,0.9269999694824219,0.545,0.4358054995536804,MissedShots,Bayern Munich,a,Sacha Boey,,LeftFoot
2024-02-10 17:30:00,66,23250,0.9630000305175781,0.3559999847412109,0.016026385128498077,BlockedShot,Bayern Munich,a,Leon Goretzka,Leroy Sané,Head
2024-02-10 17:30:00,69,23250,0.805,0.5640000152587891,0.052519988268613815,BlockedShot,Bayern Munich,a,Jamal Musiala,Noussair Mazraoui,RightFoot
2024-02-10 17:30:00,78,23250,0.784000015258789,0.5720000076293945,0.03821352869272232,BlockedShot,Bayern Munich,a,Harry Kane,Thomas Müller,RightFoot
2024-02-10 17:30:00,81,23250,0.8919999694824219,0.515,0.022539909929037094,MissedShots,Bayern Munich,a,Mathys Tel,,Head
2024-02-10 17:30:00,83,23250,0.8159999847412109,0.6580000305175782,0.016584908589720726,MissedShots,Bayern Munich,a,Mathys Tel,,RightFoot
2024-02-17 14:30:00,35,23261,0.845,0.63,0.04846174642443657,MissedShots,FC Heidenheim,h,Tim Kleindienst,Omar Traoré,LeftFoot
2024-02-17 14:30:00,52,23261,0.7069999694824218,0.3039999961853027,0.01311182789504528,MissedShots,FC Heidenheim,h,Omar Traoré,Jan Schöppner,RightFoot
2024-02-17 14:30:00,57,23261,0.7819999694824219,0.64,0.03382198140025139,SavedShot,FC Heidenheim,h,Nikola Dovedan,,LeftFoot
2024-02-17 14:30:00,69,23261,0.8680000305175781,0.6120000076293945,0.07119899988174438,SavedShot,FC Heidenheim,h,Benedikt Gimber,Jan-Niklas Beste,LeftFoot
2024-02-17 14:30:00,83,23261,0.6940000152587891,0.66,0.006715989205986261,BlockedShot,FC Heidenheim,h,Florian Pick,Nikola Dovedan,RightFoot
2024-02-17 14:30:00,85,23261,0.955,0.46799999237060547,0.5256699919700623,Goal,FC Heidenheim,h,Tim Kleindienst,Nikola Dovedan,Head
2024-02-17 14:30:00,3,23261,0.8180000305175781,0.475,0.06744789332151413,SavedShot,Bayer Leverkusen,a,Florian Wirtz,Amine Adli,RightFoot
2024-02-17 14:30:00,8,23261,0.7869999694824219,0.415,0.03226066753268242,BlockedShot,Bayer Leverkusen,a,Robert Andrich,Jeremie Frimpong,LeftFoot
2024-02-17 14:30:00,14,23261,0.75,0.45099998474121095,0.02070287987589836,BlockedShot,Bayer Leverkusen,a,Jeremie Frimpong,Granit Xhaka,RightFoot
2024-02-17 14:30:00,18,23261,0.9259999847412109,0.57,0.09966170787811279,MissedShots,Bayer Leverkusen,a,Patrik Schick,Álex Grimaldo,LeftFoot
2024-02-17 14:30:00,21,23261,0.9019999694824219,0.43099998474121093,0.06955205649137497,MissedShots,Bayer Leverkusen,a,Robert Andrich,Álex Grimaldo,Head
2024-02-17 14:30:00,33,23261,0.865,0.51,0.03850853070616722,MissedShots,Bayer Leverkusen,a,Piero Hincapié,Álex Grimaldo,Head
2024-02-17 14:30:00,45,23261,0.9630000305175781,0.4179999923706055,0.09798955172300339,BlockedShot,Bayer Leverkusen,a,Patrik Schick,Álex Grimaldo,Head
2024-02-17 14:30:00,46,23261,0.909000015258789,0.4279999923706055,0.12864793837070465,Goal,Bayer Leverkusen,a,Jeremie Frimpong,Amine Adli,LeftFoot
2024-02-17 14:30:00,49,23261,0.89,0.5720000076293945,0.12438233196735382,BlockedShot,Bayer Leverkusen,a,Jeremie Frimpong,Amine Adli,LeftFoot
2024-02-17 14:30:00,49,23261,0.8580000305175781,0.5690000152587891,0.08855696767568588,BlockedShot,Bayer Leverkusen,a,Álex Grimaldo,Jeremie Frimpong,RightFoot
2024-02-17 14:30:00,49,23261,0.7630000305175781,0.5270000076293946,0.03545420989394188,MissedShots,Bayer Leverkusen,a,Jeremie Frimpong,Álex Grimaldo,LeftFoot
2024-02-17 14:30:00,55,23261,0.865,0.34900001525878904,0.07794404774904251,MissedShots,Bayer Leverkusen,a,Amine Adli,Álex Grimaldo,RightFoot
2024-02-17 14:30:00,60,23261,0.9219999694824219,0.27899999618530275,0.05840327590703964,MissedShots,Bayer Leverkusen,a,Jeremie Frimpong,Patrik Schick,RightFoot
2024-02-17 14:30:00,67,23261,0.8180000305175781,0.6459999847412109,0.044520217925310135,BlockedShot,Bayer Leverkusen,a,Granit Xhaka,Florian Wirtz,LeftFoot
2024-02-17 14:30:00,74,23261,0.9219999694824219,0.40400001525878904,0.09515109658241272,MissedShots,Bayer Leverkusen,a,Jeremie Frimpong,Álex Grimaldo,RightFoot
2024-02-17 14:30:00,76,23261,0.915,0.3340000152587891,0.29942116141319275,ShotOnPost,Bayer Leverkusen,a,Florian Wirtz,Borja Iglesias,RightFoot
2024-02-17 14:30:00,80,23261,0.825,0.3659999847412109,0.049912478774785995,BlockedShot,Bayer Leverkusen,a,Borja Iglesias,Florian Wirtz,RightFoot
2024-02-17 14:30:00,80,23261,0.9109999847412109,0.555,0.4623623490333557,Goal,Bayer Leverkusen,a,Amine Adli,Florian Wirtz,LeftFoot
2024-02-23 19:30:00,2,23268,0.7980000305175782,0.71,0.014400814659893513,Goal,Bayer Leverkusen,h,Granit Xhaka,,LeftFoot
2024-02-23 19:30:00,15,23268,0.960999984741211,0.34400001525878904,0.2824467420578003,SavedShot,Bayer Leverkusen,h,Jonas Hofmann,Jeremie Frimpong,RightFoot
2024-02-23 19:30:00,19,23268,0.7730000305175782,0.57,0.02458975836634636,SavedShot,Bayer Leverkusen,h,Granit Xhaka,Florian Wirtz,LeftFoot
2024-02-23 19:30:00,21,23268,0.8959999847412109,0.48700000762939455,0.31636929512023926,SavedShot,Bayer Leverkusen,h,Jeremie Frimpong,Robert Andrich,LeftFoot
2024-02-23 19:30:00,27,23268,0.8159999847412109,0.4490000152587891,0.09001020342111588,BlockedShot,Bayer Leverkusen,h,Jonas Hofmann,Jeremie Frimpong,RightFoot
2024-02-23 19:30:00,29,23268,0.8169999694824219,0.565,0.04311484098434448,BlockedShot,Bayer Leverkusen,h,Edmond Tapsoba,,RightFoot
2024-02-23 19:30:00,35,23268,0.835999984741211,0.6969999694824218,0.03302815929055214,BlockedShot,Bayer Leverkusen,h,Álex Grimaldo,Jonas Hofmann,LeftFoot
2024-02-23 19:30:00,36,23268,0.8440000152587891,0.7130000305175781,0.02339514158666134,BlockedShot,Bayer Leverkusen,h,Jonas Hofmann,,RightFoot
2024-02-23 19:30:00,39,23268,0.9230000305175782,0.37099998474121093,0.35737040638923645,SavedShot,Bayer Leverkusen,h,Jonas Hofmann,,RightFoot
2024-02-23 19:30:00,40,23268,0.9130000305175782,0.5940000152587891,0.09506046026945114,MissedShots,Bayer Leverkusen,h,Florian Wirtz,Granit Xhaka,OtherBodyPart
2024-02-23 19:30:00,42,23268,0.735999984741211,0.4129999923706055,0.054703276604413986,SavedShot,Bayer Leverkusen,h,Álex Grimaldo,,LeftFoot
2024-02-23 19:30:00,43,23268,0.720999984741211,0.6190000152587891,0.01654066890478134,MissedShots,Bayer Leverkusen,h,Edmond Tapsoba,Robert Andrich,RightFoot
2024-02-23 19:30:00,52,23268,0.875,0.725999984741211,0.04004311561584473,BlockedShot,Bayer Leverkusen,h,Florian Wirtz,Álex Grimaldo,RightFoot
2024-02-23 19:30:00,61,23268,0.9209999847412109,0.600999984741211,0.01569235511124134,MissedShots,Bayer Leverkusen,h,Amine Adli,Álex Grimaldo,Head
2024-02-23 19:30:00,62,23268,0.7959999847412109,0.685,0.026507558301091194,MissedShots,Bayer Leverkusen,h,Florian Wirtz,Granit Xhaka,RightFoot
2024-02-23 19:30:00,67,23268,0.7140000152587891,0.6819999694824219,0.013269606046378613,Goal,Bayer Leverkusen,h,Robert Andrich,Florian Wirtz,RightFoot
2024-02-23 19:30:00,88,23268,0.7919999694824219,0.7080000305175781,0.025677520781755447,BlockedShot,Bayer Leverkusen,h,Álex Grimaldo,Florian Wirtz,LeftFoot
2024-02-23 19:30:00,6,23268,0.91,0.539000015258789,0.058076128363609314,Goal,Mainz 05,a,Dominik Kohr,Silvan Widmer,Head
2024-02-23 19:30:00,9,23268,0.69,0.575,0.01804886944591999,SavedShot,Mainz 05,a,Karim Onisiwo,Jae-Sung Lee,RightFoot
2024-02-23 19:30:00,14,23268,0.7440000152587891,0.33299999237060546,0.010654851794242859,BlockedShot,Mainz 05,a,Leandro Barreiro Martins,,RightFoot
2024-02-23 19:30:00,15,23268,0.7769999694824219,0.3990000152587891,0.018337909132242203,SavedShot,Mainz 05,a,Anthony Caci,Jae-Sung Lee,RightFoot
2024-02-23 19:30:00,22,23268,0.8030000305175782,0.63,0.035143401473760605,MissedShots,Mainz 05,a,Nadiem Amiri,Brajan Gruda,LeftFoot
2024-02-23 19:30:00,27,23268,0.92,0.5170000076293946,0.04891927167773247,SavedShot,Mainz 05,a,Dominik Kohr,Nadiem Amiri,Head
2024-02-23 19:30:00,47,23268,0.9359999847412109,0.529000015258789,0.08899610489606857,MissedShots,Mainz 05,a,Philipp Mwene,Karim Onisiwo,Head
2024-02-23 19:30:00,49,23268,0.960999984741211,0.4109999847412109,0.07956130802631378,BlockedShot,Mainz 05,a,Leandro Barreiro Martins,Nadiem Amiri,RightFoot
2024-02-23 19:30:00,54,23268,0.8159999847412109,0.5579999923706055,0.05765447020530701,MissedShots,Mainz 05,a,Jae-Sung Lee,,LeftFoot
2024-02-23 19:30:00,64,23268,0.7880000305175782,0.37799999237060544,0.02848951704800129,BlockedShot,Mainz 05,a,Jessic Ngankam,,RightFoot
2024-02-23 19:30:00,94,23268,0.7319999694824219,0.5540000152587891,0.015728341415524483,BlockedShot,Mainz 05,a,Tom Krauß,Philipp Mwene,RightFoot
2024-02-23 19:30:00,94,23268,0.69,0.625,0.011790107004344463,MissedShots,Mainz 05,a,Jae-Sung Lee,,LeftFoot
2024-03-03 14:30:00,10,23276,0.945,0.46700000762939453,0.4969639778137207,MissedShots,FC Cologne,h,Dejan Ljubicic,Linton Maina,Head
2024-03-03 14:30:00,34,23276,0.9030000305175782,0.32099998474121094,0.060612600296735764,BlockedShot,FC Cologne,h,Sargis Adamyan,Faride Alidou,RightFoot
2024-03-03 14:30:00,43,23276,0.8809999847412109,0.4209999847412109,0.035497862845659256,BlockedShot,FC Cologne,h,Sargis Adamyan,Faride Alidou,Head
2024-03-03 14:30:00,48,23276,0.9219999694824219,0.5670000076293945,0.2600844204425812,MissedShots,FC Cologne,h,Faride Alidou,Rasmus Carstensen,Head
2024-03-03 14:30:00,48,23276,0.8640000152587891,0.5670000076293945,0.026081768795847893,MissedShots,FC Cologne,h,Timo Hübers,Max Finkgrafe,Head
2024-03-03 14:30:00,50,23276,0.9259999847412109,0.5359999847412109,0.4148045778274536,ShotOnPost,FC Cologne,h,Sargis Adamyan,Rasmus Carstensen,RightFoot
2024-03-03 14:30:00,2,23276,0.8490000152587891,0.4809999847412109,0.08988182246685028,MissedShots,Bayer Leverkusen,a,Jonas Hofmann,Patrik Schick,RightFoot
2024-03-03 14:30:00,21,23276,0.735999984741211,0.6279999923706054,0.05024229362607002,MissedShots,Bayer Leverkusen,a,Álex Grimaldo,,LeftFoot
2024-03-03 14:30:00,24,23276,0.8680000305175781,0.41,0.09703164547681808,BlockedShot,Bayer Leverkusen,a,Jeremie Frimpong,Jonas Hofmann,LeftFoot
2024-03-03 14:30:00,30,23276,0.7959999847412109,0.7480000305175781,0.055282142013311386,MissedShots,Bayer Leverkusen,a,Álex Grimaldo,,LeftFoot
2024-03-03 14:30:00,36,23276,0.9690000152587891,0.6580000305175782,0.06886892020702362,SavedShot,Bayer Leverkusen,a,Florian Wirtz,Jonas Hofmann,RightFoot
2024-03-03 14:30:00,36,23276,0.924000015258789,0.5940000152587891,0.08263757824897766,BlockedShot,Bayer Leverkusen,a,Patrik Schick,Álex Grimaldo,LeftFoot
2024-03-03 14:30:00,36,23276,0.9669999694824218,0.5179999923706055,0.7068339586257935,Goal,Bayer Leverkusen,a,Jeremie Frimpong,,RightFoot
2024-03-03 14:30:00,40,23276,0.9269999694824219,0.69,0.09002402424812317,SavedShot,Bayer Leverkusen,a,Florian Wirtz,Álex Grimaldo,RightFoot
2024-03-03 14:30:00,51,23276,0.7319999694824219,0.6279999923706054,0.018771637231111526,MissedShots,Bayer Leverkusen,a,Álex Grimaldo,Jonas Hofmann,LeftFoot
2024-03-03 14:30:00,53,23276,0.8690000152587891,0.539000015258789,0.027331151068210602,MissedShots,Bayer Leverkusen,a,Álex Grimaldo,Josip Stanisic,Head
2024-03-03 14:30:00,54,23276,0.7469999694824219,0.36,0.01720261387526989,BlockedShot,Bayer Leverkusen,a,Álex Grimaldo,Jonas Hofmann,LeftFoot
2024-03-03 14:30:00,56,23276,0.914000015258789,0.565,0.02269584685564041,MissedShots,Bayer Leverkusen,a,Patrik Schick,Álex Grimaldo,Head
